०	0
झुनझुना	rattle
झुनझुनाहट	acanthosis
झुनझुनी	tingle
झुमका	drop, earring
झुरझुरी	quiver
झुरमुट	brush, cluster
झुर्री	wrinkle, line
झुर्रीदार	lined, shriveled
झुलस	blast
झुलसन	singe
झुलसना	scorch, swelter
झुलसा	seared
झुलसाना	singe, burn
झुलाना	rock
झुंझलाना	rage, to get irritated
झुंझलाहट	chagrin, peeve
झुंड	school, army
झुँझलाहट	huff, pet
झुँड	bunch
झूठ	tale, falsity
झूठमूठ	affectedly
झूठा	imaginary, false
झूठी	fictitious, ostensible
झूठी	falsely
झूम	mirth
झूमना	vacillate, flaunt
झूल	housing, caparison
झूलना	hang, sway
झूला	hammock, ride
झेलना	run the gauntlet, undergo
झेंप	chagrin, blush
झोपड़पट्टी	shantytown
झोपड़पट्टी	ghetto
झोपड़ी	hut, cottage
झोपड़ी	cell, lodge
झोल	catch, sag
झोला	poke, knapsack
झोंक	heat
झोंकना	pelt
झोंकना	throw
झोंका	blow, puff
झोंटा	pigtail, scruff
झोंपड़ा	hut, shed
झोंपड़ा	booth, cottage
झोंपड़ी	box
झोंपड़ी	cottage, hut
झंकार	ring, strum
झंझट	worry, bore
झंझटी	bothersome, embarrassed
झंझरी	grate, grating
झंझा	gale, storm
झंझावात	tempest, storm
झंडा	banner, jack
झंडी	flag, banner
ट	T
टक	tuck
टकटकी	trestle
टकराना	knock, clash
टकराना	hit
टकराव	collision, rencounter
टकसाल	mint
टकीला	tequila
टकोर	dub
टक्कर	knock, impact
टक्स	tux
टक्सीडो	tuxedo
टखना	ankle
टटका	recent, verdant
टटका	newly
टटोलकर	gropingly
टटोलना	boot, grope for
टट्टर	wattle
टट्टी	the call of nature
टट्टू	pony, nag
टन	ton, short ton
टनका	Tanaka
टनटन	stroke
टनटनाहट	ting, tinkle
टनेल	tunnel, underpass
टन्न	ping
टप	top
टपक	drip
टपकन	leakage, percolation
टपकना	dribble, drip
टपका	seepage, blowing
टपकाना	dribble, drip
टब	tub, bath
टमटम	cabriolet, gig
टमाटर	tomato
टयूब	tube
टरबाइन	turbine
टर्की	Turkey
टर्बाइन	turbine
टर्म	term, termtime
टर्मिनल	terminal
टर्मिनस	terminus
टर्राना	croak
टल	toll
टलना	elude, sidestep
टशन	attitude
टसर	tusseh, tussur
टहनी	sprig, branchlet
टहल	walk, wander
टहलना	walk around, perambulate
टहलना	walk, walking
टहोका	nudge
टाइकून	tycoon
टाइगर्स	Tigers
टाइग्रिस	Tigris
टाइट	tight
टाइटन	Titan
टाइटस	tights
टाइटिल	title, letterhead
टाइटेनियम	titanium
टाइट्स	tights
टाइप	sort
टाइपराइटर	typewriter, type
टाइपिस्ट	typist
टाइपिंग	typing, typewriting
टाइफाइड	typhoid
टाइमटेबल	timetable
टाइल	tile
टाई	tie
टाउन	Town
टाउनशिप	township
टाट	bagging, sacking
टानिक	tonic
टाप	tread, hoof
टापू	islet, isle
टायर	tyre, tire
टार	tar
टार्च	flashlight
टार्ट	tart
टार्टर	tartar
टाल	lumberyard, Taal
टालना	wish on, procrastinate
टालमटोल	run-around
टाला	mound
टावर	tower
टांकना	sew
टांका	chisel, backstitch
टांग	foot, leg
टांगना	sky, hang
टांगें	pins
टांड	loft
टाँका	suture
टाँग	shank, leg
टिक	tic
टिकट	ticket, stamp
टिकटिक	click, tick
टिकना	rest, rest on
टिकरी	coot
टिकाऊ	long-lasting, industrial-strength
टिकाऊपन	durability, wear
टिकाना	brace, rest
टिकाव	durability, permanence
टिकिया	cake, pill
टिकेट	chance
टिकैत	crown prince
टिक्का	steak
टिटहरी	sandpiper, Erolia minutilla
टिटिहरी	red-wattled lapwing, pewit
टिटेनस	tetanus
टिड्डा	cricket, grasshopper
टिड्डी	locust
टिन	tin
टिना	tin
टिप	tip, pourboire
टिपर	tipper
टिप्पण	annotation, jotting
टिप्पणियाँ	causerie
टिप्पणी	comment, commentary
टिफिन	tiffin
टिमटिमाना	twinkle, glimmer
टिमटिमाहट	glimmer, flicker
टिल	til, till
टिलर	tiller
टिशू	tissue
टिंकर	tinker
टिंचर	tincture
टिंडा	a type of squash, Citrullus fistulosus
टी	tee, ti
टीक	teak
टीका	inoculation, key
टीकाकरण	vaccination
टीकाकार	commentator
टीकाकृत	vaccinated
टीटी	titi monkey, titi
टीन	tin, tin plate
टीपू	yellow jacaranda, tipu tree
टीबी	T.B.
टीम	team
टीयर	lachrymatory
टील	teal
टीला	hummock, hill
टीवी	TV
टीस	sting, smarting
टुकड़ा	slice, stub
टुकड़ा	nugget, parcel
टुकड़ी	posse, column
टुकड़ी	contingent, posology
टुकड़े	pieces, rags
टुकड़े	Flinders
टुकड़े	brash
टूट	abolition, chip
टूटन	shiver
टूटना	wear out, snap
टूटा	lame, severed
टूथपिक	toothpick
टूथपेस्ट	toothpaste
टूथब्रश	toothbrush
टूना	tuna
टूरिज़्म	tourism, touring
टूरिस्ट	camper, tourist
टूर्नामेंट	tournament
टे	te
टेक	tag, truss
टेकड़ी	hillock
टेकन	lever, chock
टेकना	kneel, lean
टेकनीक	technics, technique
टेकरी	hillock, hummock
टेक्नोलोजी	technology
टेक्सटाइल	textile
टेक्सस	Texas
टेक्सास	TX, Lone-Star State
टेक्सी	taxicab, taxi
टेक्स्ट	text, version
टेट्रा	tetra
टेट्रासाइक्लिन	tetracycline
टेढा	difficult, unmanageable
टेढ़ा	wonky, unerect
टेढ़ा	obliquely
टेढ़ा	mazy, wry
टेढ़ा	slant
टेढ़ापन	crookedness
टेढ़ापन	curvature, distortion
टेनिस	tennis
टेप	tape measure, tape
टेम्परेचर	temperature
टेम्स	Thames
टेर	call, vociferance
टेरी	terry
टेल	tael, tail
टेलर	Taylor
टेलिग्राम	wire
टेलिफ़ोन	telephone
टेलिविजन	television, video
टेलिविज़न	video
टेलीग्राम	telegram
टेलीप्रिंटर	teleprinter
टेलीफोन	telephone, phone
टेलीफ़ोन	phone
टेलीफ़ोन	telephone
टेलीफोनिका	Telefonica
टेलीमार्केटिंग	telemarketing
टेलीविजन	television, TV set
टेलीविज़न	television
टेलीविज़न	television
टेलीविज़न	TV
टेलीस्कोप	telescope
टेशन	tertian
टेस्टर	tester
टेस्टामेंट	Testament
टेंट	fold
टेंटुआ	thyroid cartilage, Adam's apple
टेंडर	tender
टैक्स	tax
टैक्सी	hack, taxi
टैगोर	Tagore
टैन	tern
टैनिन	tannin
टैनिस	tennis, pingpong
टैप	tap
टैपियोका	tapioca
टैब	tab
टैरिफ	tariff
टैरो	tarot
टैल्क	talc
टैंक	armored combat vehicle, tank
टैंकर	tank car, tank
टैंग	Tang
टैंगो	tango
टैंट	tent
टॉगल	toggle
टॉनिक	tonic
टॉन्सिल	tonsil
टॉन्सिलाइटिस	tonsillitis
टॉप	top
टॉपर	topper
टॉपलैस	topless
टॉपिंग	topping
टॉफी	toffee
टॉफ़ी	toffee, toffy
टॉर्च	Verbascum thapsus, torch
टॉर्नेडो	tornado
टॉल	toll
टॉलीवुड	Tollywood
टो	Tor, taw
टोक	interruption, interference
टोकन	token
टोकना	take up, interject
टोकरा	Dumpster, skip
टोकरी	trug, basket
टोकियो	Tokyo
टोगो	Togo, Togolese Republic
टोटा	cost, deficiency
टोटी	jet
टोड	toad
टोना	charm, enchantment
टोप	basinet, cap
टोपी	topee, bonnet
टोपीदार	hooded
टोफू	tofu
टोबैगो	Tobago
टोरी	Tory
टोल	toll
टोला	hamlet, parish
टोली	mob, relay
